longitude,latitude,week,abundance,species,species_id
9.82,44.36,2023-01-04,2.712,Grey Plover,1
-78.46,30.36,2023-01-04,2.706,Grey Plover,1
-92.77,29.95,2023-01-04,2.706,Grey Plover,1
-75.8,31.61,2023-01-04,2.696,Grey Plover,1
-93.74,38.93,2023-01-04,2.686,Grey Plover,1
-90.35,45.22,2023-01-04,2.683,Grey Plover,1
-65.61,28.04,2023-01-04,2.68,Grey Plover,1
-6.67,42.24,2023-01-04,2.676,Grey Plover,1
-6.91,39.31,2023-01-04,2.655,Grey Plover,1
-73.13,31.2,2023-01-04,2.655,Grey Plover,1
-63.67,27.18,2023-01-04,2.628,Grey Plover,1
-93.5,37.6,2023-01-04,2.621,Grey Plover,1
-94.71,38.55,2023-01-04,2.608,Grey Plover,1
-65.37,32.43,2023-01-04,2.604,Grey Plover,1
-71.19,32.23,2023-01-04,2.596,Grey Plover,1
5.7,50.27,2023-01-04,2.579,Grey Plover,1
-93.5,37.02,2023-01-04,2.54,Grey Plover,1
-3.52,46.07,2023-01-04,2.528,Grey Plover,1
-63.18,34.66,2023-01-04,2.512,Grey Plover,1
-65.12,33.05,2023-01-04,2.507,Grey Plover,1
-69.25,-4.0,2023-01-04,2.506,Grey Plover,1
-69.25,-7.38,2023-01-04,2.486,Grey Plover,1
15.16,39.87,2023-01-04,2.484,Grey Plover,1
-1.09,44.71,2023-01-04,2.476,Grey Plover,1
-79.43,18.01,2023-01-04,2.473,Grey Plover,1
11.76,41.88,2023-01-04,2.436,Grey Plover,1
-0.85,44.53,2023-01-04,2.435,Grey Plover,1
-2.3,46.57,2023-01-04,2.428,Grey Plover,1
-94.23,38.93,2023-01-04,2.421,Grey Plover,1
-69.49,-6.65,2023-01-04,2.409,Grey Plover,1
-93.26,37.6,2023-01-04,2.409,Grey Plover,1
-68.52,31.61,2023-01-04,2.406,Grey Plover,1
-79.68,28.68,2023-01-04,2.384,Grey Plover,1
-3.27,45.9,2023-01-04,2.372,Grey Plover,1
5.94,49.8,2023-01-04,2.364,Grey Plover,1
-90.35,45.39,2023-01-04,2.341,Grey Plover,1
12.98,42.6,2023-01-04,2.339,Grey Plover,1
11.76,42.96,2023-01-04,2.336,Grey Plover,1
-55.66,20.07,2023-01-04,2.334,Grey Plover,1
-72.64,31.41,2023-01-04,2.328,Grey Plover,1
-67.06,28.25,2023-01-04,2.321,Grey Plover,1
-72.16,31.61,2023-01-04,2.317,Grey Plover,1
-72.16,31.2,2023-01-04,2.308,Grey Plover,1
-91.8,33.25,2023-01-04,2.299,Grey Plover,1
-80.16,27.39,2023-01-04,2.297,Grey Plover,1
-54.69,19.84,2023-01-04,2.282,Grey Plover,1
-94.71,38.36,2023-01-04,2.273,Grey Plover,1
-0.85,44.36,2023-01-04,2.267,Grey Plover,1
-93.26,32.43,2023-01-04,2.258,Grey Plover,1
-74.34,14.99,2023-01-04,2.249,Grey Plover,1
-5.7,35.45,2023-01-04,2.245,Grey Plover,1
4.97,49.49,2023-01-04,2.239,Grey Plover,1
10.55,42.6,2023-01-04,2.227,Grey Plover,1
-65.37,32.64,2023-01-04,2.227,Grey Plover,1
-93.26,34.46,2023-01-04,2.223,Grey Plover,1
-67.31,30.36,2023-01-04,2.215,Grey Plover,1
-63.67,34.26,2023-01-04,2.213,Grey Plover,1
-92.29,28.68,2023-01-04,2.195,Grey Plover,1
-68.76,-7.62,2023-01-04,2.18,Grey Plover,1
-71.91,31.2,2023-01-04,2.168,Grey Plover,1
10.07,43.13,2023-01-04,2.162,Grey Plover,1
34.56,-3.76,2023-01-04,2.152,Grey Plover,1
-67.06,28.68,2023-01-04,2.148,Grey Plover,1
-0.85,43.84,2023-01-04,2.148,Grey Plover,1
-68.76,-3.51,2023-01-04,2.141,Grey Plover,1
16.13,39.68,2023-01-04,2.138,Grey Plover,1
16.61,39.12,2023-01-04,2.127,Grey Plover,1
46.2,29.31,2023-01-04,2.127,Grey Plover,1
-90.83,33.05,2023-01-04,2.125,Grey Plover,1
-73.61,31.2,2023-01-04,2.116,Grey Plover,1
-79.92,27.61,2023-01-04,2.104,Grey Plover,1
-71.91,31.82,2023-01-04,2.085,Grey Plover,1
0.36,49.02,2023-01-04,2.081,Grey Plover,1
-64.15,28.68,2023-01-04,2.072,Grey Plover,1
-72.4,30.99,2023-01-04,2.072,Grey Plover,1
0.36,48.21,2023-01-04,2.07,Grey Plover,1
12.49,42.6,2023-01-04,2.05,Grey Plover,1
-65.37,31.61,2023-01-04,2.05,Grey Plover,1
-65.37,32.02,2023-01-04,2.046,Grey Plover,1
5.7,50.12,2023-01-04,2.044,Grey Plover,1
33.84,-5.69,2023-01-04,2.038,Grey Plover,1
-69.0,-3.51,2023-01-04,2.025,Grey Plover,1
10.31,43.84,2023-01-04,2.019,Grey Plover,1
-75.31,14.99,2023-01-04,2.014,Grey Plover,1
-78.95,30.16,2023-01-04,2.013,Grey Plover,1
-92.77,30.36,2023-01-04,2.013,Grey Plover,1
-69.0,-3.76,2023-01-04,2.006,Grey Plover,1
-73.85,31.41,2023-01-04,2.003,Grey Plover,1
12.25,41.88,2023-01-04,1.973,Grey Plover,1
-91.08,33.45,2023-01-04,1.973,Grey Plover,1
44.75,26.74,2023-01-04,1.972,Grey Plover,1
11.52,41.88,2023-01-04,1.97,Grey Plover,1
12.01,40.05,2023-01-04,1.961,Grey Plover,1
-59.79,24.12,2023-01-04,1.959,Grey Plover,1
-69.49,-7.38,2023-01-04,1.956,Grey Plover,1
-64.4,26.53,2023-01-04,1.931,Grey Plover,1
34.32,-4.48,2023-01-04,1.929,Grey Plover,1
15.16,40.24,2023-01-04,1.922,Grey Plover,1
-1.09,50.58,2023-01-04,1.917,Grey Plover,1
13.46,40.97,2023-01-04,1.917,Grey Plover,1
-67.06,29.95,2023-01-04,1.915,Grey Plover,1
-66.82,28.04,2023-01-04,1.9,Grey Plover,1
9.34,43.49,2023-01-04,1.897,Grey Plover,1
-91.8,35.06,2023-01-04,1.894,Grey Plover,1
14.19,40.42,2023-01-04,1.893,Grey Plover,1
-1.82,45.56,2023-01-04,1.888,Grey Plover,1
10.55,44.01,2023-01-04,1.886,Grey Plover,1
13.7,40.42,2023-01-04,1.883,Grey Plover,1
-69.0,-3.03,2023-01-04,1.88,Grey Plover,1
-94.47,38.55,2023-01-04,1.879,Grey Plover,1
-55.42,20.75,2023-01-04,1.874,Grey Plover,1
16.37,38.93,2023-01-04,1.871,Grey Plover,1
-93.26,34.26,2023-01-04,1.861,Grey Plover,1
-69.49,-7.14,2023-01-04,1.849,Grey Plover,1
-68.76,31.61,2023-01-04,1.846,Grey Plover,1
5.94,50.27,2023-01-04,1.84,Grey Plover,1
-79.68,28.04,2023-01-04,1.83,Grey Plover,1
3.52,42.78,2023-01-04,1.825,Grey Plover,1
-67.31,29.73,2023-01-04,1.824,Grey Plover,1
-73.85,31.2,2023-01-04,1.818,Grey Plover,1
-63.67,27.39,2023-01-04,1.818,Grey Plover,1
-67.31,31.41,2023-01-04,1.812,Grey Plover,1
-0.85,44.88,2023-01-04,1.804,Grey Plover,1
-6.18,37.98,2023-01-04,1.793,Grey Plover,1
-63.67,28.89,2023-01-04,1.787,Grey Plover,1
99.32,26.53,2023-01-04,1.771,Grey Plover,1
14.43,42.06,2023-01-04,1.767,Grey Plover,1
-64.64,33.86,2023-01-04,1.756,Grey Plover,1
-68.76,-2.79,2023-01-04,1.755,Grey Plover,1
9.1,44.36,2023-01-04,1.753,Grey Plover,1
-59.54,24.12,2023-01-04,1.746,Grey Plover,1
14.43,41.88,2023-01-04,1.743,Grey Plover,1
-2.55,46.57,2023-01-04,1.731,Grey Plover,1
-79.68,28.25,2023-01-04,1.721,Grey Plover,1
99.32,26.31,2023-01-04,1.716,Grey Plover,1
-63.91,26.96,2023-01-04,1.714,Grey Plover,1
-93.26,33.65,2023-01-04,1.714,Grey Plover,1
-93.26,32.64,2023-01-04,1.714,Grey Plover,1
-76.77,31.2,2023-01-04,1.713,Grey Plover,1
-93.5,35.25,2023-01-04,1.704,Grey Plover,1
-74.34,15.22,2023-01-04,1.703,Grey Plover,1
-1.58,45.22,2023-01-04,1.694,Grey Plover,1
11.28,43.31,2023-01-04,1.671,Grey Plover,1
-67.06,28.46,2023-01-04,1.671,Grey Plover,1
9.1,43.84,2023-01-04,1.67,Grey Plover,1
-64.4,28.68,2023-01-04,1.665,Grey Plover,1
-0.61,44.19,2023-01-04,1.664,Grey Plover,1
-64.15,34.06,2023-01-04,1.658,Grey Plover,1
2.3,48.21,2023-01-04,1.657,Grey Plover,1
45.48,29.1,2023-01-04,1.657,Grey Plover,1
-65.37,33.05,2023-01-04,1.655,Grey Plover,1
68.03,10.49,2023-01-04,1.648,Grey Plover,1
4.24,49.33,2023-01-04,1.641,Grey Plover,1
-72.4,31.41,2023-01-04,1.637,Grey Plover,1
-79.43,18.24,2023-01-04,1.631,Grey Plover,1
-68.76,-3.76,2023-01-04,1.63,Grey Plover,1
-68.52,-8.1,2023-01-04,1.63,Grey Plover,1
-72.16,30.99,2023-01-04,1.626,Grey Plover,1
34.32,-4.24,2023-01-04,1.614,Grey Plover,1
96.65,25.87,2023-01-04,1.611,Grey Plover,1
-74.34,31.61,2023-01-04,1.61,Grey Plover,1
9.82,44.53,2023-01-04,1.61,Grey Plover,1
-5.94,37.98,2023-01-04,1.595,Grey Plover,1
-94.47,38.36,2023-01-04,1.585,Grey Plover,1
-64.15,29.1,2023-01-04,1.583,Grey Plover,1
0.36,49.17,2023-01-04,1.582,Grey Plover,1
-88.65,46.24,2023-01-04,1.579,Grey Plover,1
3.27,42.96,2023-01-04,1.577,Grey Plover,1
-1.09,46.41,2023-01-04,1.57,Grey Plover,1
-65.37,32.23,2023-01-04,1.563,Grey Plover,1
-58.82,38.17,2023-01-11,42.682,Grey Plover,1
-71.67,32.02,2023-01-11,38.651,Grey Plover,1
-71.43,32.02,2023-01-11,27.945,Grey Plover,1
-64.88,33.25,2023-01-11,23.349,Grey Plover,1
-71.67,31.82,2023-01-11,21.688,Grey Plover,1
-79.19,29.52,2023-01-11,13.312,Grey Plover,1
-62.94,34.66,2023-01-11,11.855,Grey Plover,1
-64.88,33.45,2023-01-11,11.217,Grey Plover,1
-79.43,28.89,2023-01-11,11.182,Grey Plover,1
14.67,40.24,2023-01-11,9.592,Grey Plover,1
14.19,41.88,2023-01-11,9.183,Grey Plover,1
14.43,41.7,2023-01-11,8.948,Grey Plover,1
14.19,40.24,2023-01-11,8.71,Grey Plover,1
-79.92,18.24,2023-01-11,8.493,Grey Plover,1
-59.54,23.89,2023-01-11,8.077,Grey Plover,1
-80.16,18.24,2023-01-11,7.912,Grey Plover,1
14.67,40.79,2023-01-11,7.754,Grey Plover,1
-79.43,29.1,2023-01-11,7.736,Grey Plover,1
-59.06,38.17,2023-01-11,7.654,Grey Plover,1
-79.43,29.31,2023-01-11,7.602,Grey Plover,1
-93.26,37.4,2023-01-11,7.102,Grey Plover,1
-79.68,18.24,2023-01-11,6.768,Grey Plover,1
-93.5,37.21,2023-01-11,6.679,Grey Plover,1
14.92,40.24,2023-01-11,6.671,Grey Plover,1
104.9,32.84,2023-01-11,6.616,Grey Plover,1
13.7,40.97,2023-01-11,6.534,Grey Plover,1
-65.37,32.84,2023-01-11,6.407,Grey Plover,1
14.67,41.16,2023-01-11,6.313,Grey Plover,1
12.98,40.61,2023-01-11,6.091,Grey Plover,1
-74.34,14.75,2023-01-11,5.837,Grey Plover,1
14.19,40.61,2023-01-11,5.834,Grey Plover,1
-71.91,32.02,2023-01-11,5.793,Grey Plover,1
-71.91,31.82,2023-01-11,5.713,Grey Plover,1
-73.37,31.2,2023-01-11,5.485,Grey Plover,1
-6.67,40.97,2023-01-11,5.382,Grey Plover,1
-93.26,37.21,2023-01-11,5.338,Grey Plover,1
-72.88,31.2,2023-01-11,5.334,Grey Plover,1
-62.7,34.86,2023-01-11,5.247,Grey Plover,1
-90.59,45.05,2023-01-11,5.215,Grey Plover,1
-92.77,30.16,2023-01-11,5.108,Grey Plover,1
14.67,41.7,2023-01-11,5.082,Grey Plover,1
-65.12,33.25,2023-01-11,5.002,Grey Plover,1
-91.32,33.25,2023-01-11,4.974,Grey Plover,1
-71.43,32.23,2023-01-11,4.968,Grey Plover,1
13.95,40.79,2023-01-11,4.947,Grey Plover,1
-2.06,46.57,2023-01-11,4.908,Grey Plover,1
14.67,41.52,2023-01-11,4.881,Grey Plover,1
-71.91,31.41,2023-01-11,4.813,Grey Plover,1
-79.43,29.52,2023-01-11,4.752,Grey Plover,1
-71.67,32.23,2023-01-11,4.677,Grey Plover,1
-92.77,30.36,2023-01-11,4.599,Grey Plover,1
-59.79,23.67,2023-01-11,4.596,Grey Plover,1
-79.43,18.01,2023-01-11,4.591,Grey Plover,1
-72.64,31.2,2023-01-11,4.589,Grey Plover,1
13.95,42.06,2023-01-11,4.581,Grey Plover,1
14.67,40.97,2023-01-11,4.57,Grey Plover,1
-71.91,31.2,2023-01-11,4.561,Grey Plover,1
-69.49,-6.41,2023-01-11,4.553,Grey Plover,1
-93.5,37.4,2023-01-11,4.551,Grey Plover,1
-70.94,32.23,2023-01-11,4.517,Grey Plover,1
-88.17,46.74,2023-01-11,4.421,Grey Plover,1
-72.4,31.2,2023-01-11,4.358,Grey Plover,1
12.25,41.52,2023-01-11,4.354,Grey Plover,1
-78.95,29.95,2023-01-11,4.352,Grey Plover,1
-64.64,33.65,2023-01-11,4.302,Grey Plover,1
-58.82,38.36,2023-01-11,4.243,Grey Plover,1
-69.73,-5.69,2023-01-11,4.187,Grey Plover,1
-79.19,29.73,2023-01-11,4.154,Grey Plover,1
-92.77,29.95,2023-01-11,4.114,Grey Plover,1
-72.64,31.41,2023-01-11,4.103,Grey Plover,1
13.7,40.24,2023-01-11,4.09,Grey Plover,1
0.36,49.17,2023-01-11,4.049,Grey Plover,1
-1.58,45.39,2023-01-11,4.026,Grey Plover,1
-73.13,31.2,2023-01-11,4.023,Grey Plover,1
-68.03,31.82,2023-01-11,3.997,Grey Plover,1
-72.16,31.2,2023-01-11,3.995,Grey Plover,1
-94.47,38.93,2023-01-11,3.96,Grey Plover,1
-72.16,30.99,2023-01-11,3.937,Grey Plover,1
-72.16,31.61,2023-01-11,3.886,Grey Plover,1
-72.4,30.99,2023-01-11,3.865,Grey Plover,1
16.37,39.12,2023-01-11,3.864,Grey Plover,1
12.73,42.42,2023-01-11,3.854,Grey Plover,1
-91.8,34.86,2023-01-11,3.834,Grey Plover,1
0.12,49.33,2023-01-11,3.817,Grey Plover,1
0.61,48.21,2023-01-11,3.654,Grey Plover,1
-69.97,-5.45,2023-01-11,3.639,Grey Plover,1
-73.61,31.2,2023-01-11,3.626,Grey Plover,1
12.49,42.42,2023-01-11,3.611,Grey Plover,1
-0.85,44.71,2023-01-11,3.607,Grey Plover,1
-74.1,14.75,2023-01-11,3.605,Grey Plover,1
0.85,48.38,2023-01-11,3.56,Grey Plover,1
-71.19,32.23,2023-01-11,3.559,Grey Plover,1
-0.61,47.73,2023-01-11,3.557,Grey Plover,1
9.34,43.84,2023-01-11,3.484,Grey Plover,1
12.01,42.6,2023-01-11,3.451,Grey Plover,1
14.67,41.34,2023-01-11,3.4,Grey Plover,1
-64.4,26.53,2023-01-11,3.33,Grey Plover,1
11.76,42.6,2023-01-11,3.322,Grey Plover,1
12.25,42.6,2023-01-11,3.28,Grey Plover,1
-73.85,31.41,2023-01-11,3.272,Grey Plover,1
-69.73,-2.55,2023-01-11,3.267,Grey Plover,1
-93.5,37.02,2023-01-11,3.25,Grey Plover,1
13.22,41.16,2023-01-11,3.223,Grey Plover,1
-0.85,44.36,2023-01-11,3.211,Grey Plover,1
11.76,42.06,2023-01-11,3.209,Grey Plover,1
-64.4,28.89,2023-01-11,3.174,Grey Plover,1
9.34,44.01,2023-01-11,3.164,Grey Plover,1
10.07,43.84,2023-01-11,3.157,Grey Plover,1
-73.85,31.2,2023-01-11,3.145,Grey Plover,1
-1.09,44.88,2023-01-11,3.137,Grey Plover,1
-75.8,31.61,2023-01-11,3.112,Grey Plover,1
-6.91,39.31,2023-01-11,3.068,Grey Plover,1
-75.55,31.61,2023-01-11,3.066,Grey Plover,1
11.28,43.13,2023-01-11,3.062,Grey Plover,1
-93.5,37.6,2023-01-11,3.061,Grey Plover,1
-0.85,44.53,2023-01-11,2.989,Grey Plover,1
-69.49,-6.65,2023-01-11,2.983,Grey Plover,1
-3.52,46.07,2023-01-11,2.972,Grey Plover,1
-2.3,46.57,2023-01-11,2.958,Grey Plover,1
9.58,44.36,2023-01-11,2.957,Grey Plover,1
-72.16,32.02,2023-01-11,2.922,Grey Plover,1
-59.54,24.12,2023-01-11,2.92,Grey Plover,1
-93.26,37.6,2023-01-11,2.913,Grey Plover,1
0.61,48.38,2023-01-11,2.911,Grey Plover,1
-1.09,44.71,2023-01-11,2.897,Grey Plover,1
-59.79,24.12,2023-01-11,2.894,Grey Plover,1
-72.4,31.41,2023-01-11,2.887,Grey Plover,1
-63.18,34.66,2023-01-11,2.864,Grey Plover,1
11.04,43.31,2023-01-11,2.85,Grey Plover,1
-3.27,45.9,2023-01-11,2.844,Grey Plover,1
-2.3,49.33,2023-01-11,2.826,Grey Plover,1
-74.34,14.99,2023-01-11,2.825,Grey Plover,1
-79.43,18.24,2023-01-11,2.82,Grey Plover,1
-69.0,-7.62,2023-01-11,2.808,Grey Plover,1
12.73,40.24,2023-01-11,2.807,Grey Plover,1
11.04,43.49,2023-01-11,2.803,Grey Plover,1
-6.67,42.24,2023-01-11,2.798,Grey Plover,1
14.67,40.61,2023-01-11,2.787,Grey Plover,1
9.1,44.19,2023-01-11,2.781,Grey Plover,1
12.98,42.42,2023-01-11,2.773,Grey Plover,1
-0.85,44.88,2023-01-11,2.772,Grey Plover,1
10.79,43.49,2023-01-11,2.757,Grey Plover,1
0.12,49.02,2023-01-11,2.751,Grey Plover,1
46.2,29.31,2023-01-11,2.744,Grey Plover,1
-69.25,-7.38,2023-01-11,2.724,Grey Plover,1
-69.25,-4.0,2023-01-11,2.709,Grey Plover,1
12.73,41.34,2023-01-11,2.686,Grey Plover,1
-68.52,31.61,2023-01-11,2.684,Grey Plover,1
34.56,-3.76,2023-01-11,2.684,Grey Plover,1
-77.98,30.57,2023-01-11,2.663,Grey Plover,1
44.75,26.74,2023-01-11,2.652,Grey Plover,1
-79.43,28.46,2023-01-11,2.63,Grey Plover,1
-91.8,33.25,2023-01-11,2.626,Grey Plover,1
-93.74,38.93,2023-01-11,2.621,Grey Plover,1
-90.83,33.05,2023-01-11,2.613,Grey Plover,1
-79.43,28.68,2023-01-11,2.586,Grey Plover,1
-1.82,45.22,2023-01-11,2.578,Grey Plover,1
-94.71,38.55,2023-01-11,2.567,Grey Plover,1
-2.79,46.57,2023-01-11,2.544,Grey Plover,1
-78.22,30.36,2023-01-11,2.525,Grey Plover,1
11.52,43.13,2023-01-11,2.514,Grey Plover,1
-92.29,28.68,2023-01-11,2.512,Grey Plover,1
-93.26,32.43,2023-01-11,2.499,Grey Plover,1
-68.76,-7.62,2023-01-11,2.498,Grey Plover,1
-54.69,19.84,2023-01-11,2.489,Grey Plover,1
15.16,39.87,2023-01-11,2.487,Grey Plover,1
-2.55,46.57,2023-01-11,2.464,Grey Plover,1
-1.82,45.56,2023-01-11,2.427,Grey Plover,1
9.82,44.36,2023-01-11,2.425,Grey Plover,1
-64.64,26.74,2023-01-11,2.414,Grey Plover,1
34.32,-4.48,2023-01-11,2.41,Grey Plover,1
-63.67,27.18,2023-01-11,2.408,Grey Plover,1
5.94,49.96,2023-01-11,2.39,Grey Plover,1
-74.1,31.61,2023-01-11,2.387,Grey Plover,1
-93.74,39.12,2023-01-11,2.386,Grey Plover,1
-0.85,43.84,2023-01-11,2.385,Grey Plover,1
-75.31,14.99,2023-01-11,2.377,Grey Plover,1
-68.76,-3.51,2023-01-11,2.374,Grey Plover,1
33.84,-5.69,2023-01-11,2.367,Grey Plover,1
-63.91,26.96,2023-01-11,2.366,Grey Plover,1
-65.61,28.04,2023-01-11,2.353,Grey Plover,1
-64.15,28.68,2023-01-11,2.347,Grey Plover,1
0.36,49.02,2023-01-11,2.344,Grey Plover,1
-69.0,-3.76,2023-01-11,2.318,Grey Plover,1
14.92,40.42,2023-01-11,2.305,Grey Plover,1
