timestamp,location-long,location-lat,individual-local-identifier,species,species_id
2014-02-14T22:41:32,-52.51,-33.3,H974,Barn Swallow,2
2014-02-15T08:49:32,-52.51,-33.3,H974,Barn Swallow,2
2014-02-15T22:48:45,-52.51,-33.3,H974,Barn Swallow,2
2014-02-16T08:46:59,-52.51,-33.3,H974,Barn Swallow,2
2014-02-16T22:46:29,-52.51,-33.3,H974,Barn Swallow,2
2014-02-17T08:48:11,-52.51,-33.3,H974,Barn Swallow,2
2014-02-17T22:44:28,-52.51,-33.3,H974,Barn Swallow,2
2014-02-18T08:47:10,-52.51,-33.3,H974,Barn Swallow,2
2014-02-18T22:43:44,-52.51,-33.3,H974,Barn Swallow,2
2014-02-19T08:52:05,-52.51,-33.3,H974,Barn Swallow,2
2014-02-19T22:37:44,-52.51,-33.3,H974,Barn Swallow,2
2014-02-20T08:55:09,-52.51,-33.3,H974,Barn Swallow,2
2014-02-20T22:42:11,-52.51,-33.3,H974,Barn Swallow,2
2014-02-21T08:51:24,-52.51,-33.3,H974,Barn Swallow,2
2014-02-21T22:39:49,-52.51,-33.3,H974,Barn Swallow,2
2014-02-22T08:50:16,-52.51,-32.85,H974,Barn Swallow,2
2014-02-22T22:16:40,-50.33,-29.25,H974,Barn Swallow,2
2014-02-23T08:53:04,-50.11,-28.8,H974,Barn Swallow,2
2014-02-24T08:47:53,-50.03,-28.35,H974,Barn Swallow,2
2014-02-24T22:23:21,-50.03,-28.35,H974,Barn Swallow,2
2014-02-25T08:47:43,-50.01,-28.35,H974,Barn Swallow,2
2014-02-25T22:20:12,-49.99,-28.35,H974,Barn Swallow,2
2014-02-26T08:49:32,-49.93,-28.35,H974,Barn Swallow,2
2014-02-26T22:13:28,-49.93,-27.9,H974,Barn Swallow,2
2014-02-27T08:54:32,-49.82,-26.55,H974,Barn Swallow,2
2014-02-27T22:08:08,-49.88,-18.45,H974,Barn Swallow,2
2014-02-28T09:02:50,-49.88,-18.0,H974,Barn Swallow,2
2014-02-28T22:09:11,-49.88,-17.55,H974,Barn Swallow,2
2014-03-01T08:59:08,-49.88,-17.55,H974,Barn Swallow,2
2014-03-01T22:12:11,-49.88,-17.1,H974,Barn Swallow,2
2014-03-02T09:03:04,-49.88,-17.1,H974,Barn Swallow,2
2014-03-02T22:06:29,-49.88,-17.1,H974,Barn Swallow,2
2014-03-03T08:59:58,-49.88,-17.1,H974,Barn Swallow,2
2014-03-04T09:01:24,-49.88,-16.65,H974,Barn Swallow,2
2014-03-04T21:56:03,-49.88,-16.65,H974,Barn Swallow,2
2014-03-05T09:05:09,-49.88,-16.65,H974,Barn Swallow,2
2014-03-05T21:51:32,-49.83,-16.2,H974,Barn Swallow,2
2014-03-06T09:06:24,-49.88,-15.75,H974,Barn Swallow,2
2014-03-06T22:03:45,-49.88,-15.75,H974,Barn Swallow,2
2014-03-07T09:08:42,-49.88,-15.75,H974,Barn Swallow,2
2014-03-07T21:57:44,-49.83,-16.2,H974,Barn Swallow,2
2014-03-08T09:02:41,-49.83,-16.2,H974,Barn Swallow,2
2014-03-08T22:01:32,-49.83,-15.75,H974,Barn Swallow,2
2014-03-09T09:02:35,-49.83,-15.75,H974,Barn Swallow,2
2014-03-09T22:02:44,-49.83,-15.75,H974,Barn Swallow,2
2014-03-10T09:05:42,-49.83,-15.75,H974,Barn Swallow,2
2014-03-10T21:55:18,-49.83,-15.75,H974,Barn Swallow,2
2014-03-11T09:03:04,-49.88,-15.75,H974,Barn Swallow,2
2014-03-11T21:55:18,-49.88,-15.75,H974,Barn Swallow,2
2014-03-12T09:09:08,-49.88,-15.75,H974,Barn Swallow,2
2014-03-12T21:55:27,-49.88,-15.75,H974,Barn Swallow,2
2014-03-13T09:02:50,-49.88,-15.3,H974,Barn Swallow,2
2014-03-13T21:57:44,-49.9,-15.3,H974,Barn Swallow,2
2014-03-14T09:06:21,-49.91,-14.85,H974,Barn Swallow,2
2014-03-14T21:55:03,-49.9,-15.3,H974,Barn Swallow,2
2014-03-15T09:07:50,-49.91,-14.85,H974,Barn Swallow,2
2014-03-15T21:51:40,-49.91,-14.85,H974,Barn Swallow,2
2014-03-16T09:05:42,-49.91,-14.85,H974,Barn Swallow,2
2014-03-16T21:54:34,-49.91,-14.85,H974,Barn Swallow,2
2014-03-17T09:04:32,-49.91,-13.5,H974,Barn Swallow,2
2014-03-17T21:49:33,-49.88,-15.75,H974,Barn Swallow,2
2014-03-18T09:11:21,-49.88,-15.3,H974,Barn Swallow,2
2014-03-18T21:51:03,-49.88,-15.75,H974,Barn Swallow,2
2014-03-19T09:09:08,-49.88,-15.75,H974,Barn Swallow,2
2014-03-19T21:50:31,-49.88,-15.75,H974,Barn Swallow,2
2014-03-20T09:06:21,-49.9,-15.75,H974,Barn Swallow,2
2014-03-21T09:09:32,-49.9,-15.75,H974,Barn Swallow,2
2014-03-21T21:47:44,-49.9,-15.75,H974,Barn Swallow,2
2014-03-22T09:12:35,-49.9,-15.3,H974,Barn Swallow,2
2014-03-22T21:47:11,-49.9,-15.3,H974,Barn Swallow,2
2014-03-23T09:18:04,-49.9,-15.3,H974,Barn Swallow,2
2014-03-23T21:48:21,-49.9,-15.3,H974,Barn Swallow,2
2014-03-24T09:11:24,-49.9,-15.3,H974,Barn Swallow,2
2014-03-25T09:07:41,-49.91,-15.3,H974,Barn Swallow,2
2014-03-25T21:44:54,-49.91,-14.85,H974,Barn Swallow,2
2014-03-26T09:11:21,-49.91,-15.3,H974,Barn Swallow,2
2014-03-26T21:47:37,-49.91,-15.3,H974,Barn Swallow,2
2014-03-27T09:11:24,-49.91,-15.3,H974,Barn Swallow,2
2014-03-27T21:45:15,-49.92,-14.85,H974,Barn Swallow,2
2014-03-28T09:10:09,-49.99,-14.85,H974,Barn Swallow,2
2014-03-28T21:44:28,-49.99,-14.85,H974,Barn Swallow,2
2014-03-29T09:10:09,-49.99,-14.4,H974,Barn Swallow,2
2014-03-29T21:52:11,-49.99,-14.4,H974,Barn Swallow,2
2014-03-30T09:11:24,-49.99,-14.4,H974,Barn Swallow,2
2014-03-30T21:45:07,-49.99,-14.4,H974,Barn Swallow,2
2014-03-31T09:11:21,-50.03,-13.95,H974,Barn Swallow,2
2014-03-31T21:46:29,-50.03,-14.4,H974,Barn Swallow,2
2014-04-01T09:15:09,-50.05,-14.4,H974,Barn Swallow,2
2014-04-01T21:42:44,-50.17,-14.4,H974,Barn Swallow,2
2014-04-02T09:04:32,-50.17,-14.4,H974,Barn Swallow,2
2014-04-02T21:41:32,-50.19,-13.95,H974,Barn Swallow,2
2014-04-03T09:09:32,-50.33,-13.5,H974,Barn Swallow,2
2014-04-03T21:47:11,-50.41,-13.5,H974,Barn Swallow,2
2014-04-04T09:08:25,-50.39,-13.5,H974,Barn Swallow,2
2014-04-04T21:43:44,-50.39,-13.5,H974,Barn Swallow,2
2014-04-05T09:12:04,-50.39,-13.5,H974,Barn Swallow,2
2014-04-05T21:39:20,-50.31,-13.5,H974,Barn Swallow,2
2014-04-06T09:10:09,-50.25,-13.05,H974,Barn Swallow,2
2014-04-06T21:39:11,-50.25,-11.7,H974,Barn Swallow,2
2014-04-07T09:10:09,-50.25,-11.25,H974,Barn Swallow,2
2014-04-07T21:40:37,-50.25,-10.8,H974,Barn Swallow,2
2014-04-08T09:10:09,-50.25,-9.9,H974,Barn Swallow,2
2014-04-08T21:41:29,-50.25,-9.9,H974,Barn Swallow,2
2014-04-09T09:11:51,-50.25,-9.9,H974,Barn Swallow,2
2014-04-09T21:29:49,-50.25,-9.9,H974,Barn Swallow,2
2014-04-10T09:10:42,-50.25,-9.9,H974,Barn Swallow,2
2014-04-10T21:40:12,-50.25,-9.9,H974,Barn Swallow,2
2014-04-11T09:09:32,-50.25,-9.9,H974,Barn Swallow,2
2014-04-11T21:38:59,-50.25,-9.9,H974,Barn Swallow,2
2014-04-12T09:06:24,-50.25,-9.9,H974,Barn Swallow,2
2014-04-12T21:41:29,-50.25,-9.9,H974,Barn Swallow,2
2014-04-13T09:07:35,-50.25,-9.9,H974,Barn Swallow,2
2014-04-13T21:35:58,-50.25,-9.9,H974,Barn Swallow,2
2014-04-14T09:09:09,-50.25,-9.9,H974,Barn Swallow,2
2014-04-14T21:35:52,-50.25,-9.9,H974,Barn Swallow,2
2014-04-15T09:08:04,-50.25,-9.9,H974,Barn Swallow,2
2014-04-15T21:30:12,-50.25,-9.9,H974,Barn Swallow,2
2014-04-16T09:17:20,-50.25,-9.9,H974,Barn Swallow,2
2014-04-16T21:36:29,-50.25,-9.9,H974,Barn Swallow,2
2014-04-17T09:08:25,-50.25,-9.9,H974,Barn Swallow,2
2014-04-17T21:37:44,-50.25,-9.9,H974,Barn Swallow,2
2014-04-18T09:09:08,-50.25,-9.9,H974,Barn Swallow,2
2014-04-18T21:32:44,-50.25,-9.9,H974,Barn Swallow,2
2014-04-19T09:08:04,-50.25,-9.9,H974,Barn Swallow,2
2014-04-19T21:37:37,-50.25,-9.9,H974,Barn Swallow,2
2014-04-20T09:07:26,-50.25,-9.9,H974,Barn Swallow,2
2014-04-20T21:35:12,-50.25,-9.9,H974,Barn Swallow,2
2014-04-21T09:10:09,-50.25,-9.9,H974,Barn Swallow,2
2014-04-21T21:36:29,-50.25,-9.9,H974,Barn Swallow,2
2014-04-22T09:10:09,-50.25,-9.9,H974,Barn Swallow,2
2014-04-22T21:34:20,-50.25,-9.9,H974,Barn Swallow,2
2014-04-23T09:05:42,-50.25,-9.9,H974,Barn Swallow,2
2014-04-23T21:26:29,-50.25,-9.9,H974,Barn Swallow,2
2014-04-24T09:12:11,-50.25,-9.9,H974,Barn Swallow,2
2014-04-24T21:34:27,-50.25,-9.9,H974,Barn Swallow,2
2014-04-25T09:08:04,-50.25,-9.9,H974,Barn Swallow,2
2014-04-25T21:32:44,-50.25,-9.9,H974,Barn Swallow,2
2014-04-26T09:05:42,-50.25,-9.9,H974,Barn Swallow,2
2014-04-26T21:28:59,-50.25,-9.9,H974,Barn Swallow,2
2014-04-27T09:08:25,-50.25,-9.9,H974,Barn Swallow,2
2014-04-27T21:30:41,-50.25,-9.9,H974,Barn Swallow,2
2014-04-28T09:10:09,-50.25,-9.9,H974,Barn Swallow,2
2014-04-28T21:28:41,-50.25,-9.9,H974,Barn Swallow,2
2014-04-29T09:08:42,-50.25,-9.9,H974,Barn Swallow,2
2014-04-29T21:32:11,-50.25,-9.9,H974,Barn Swallow,2
2014-04-30T09:07:41,-50.25,-9.9,H974,Barn Swallow,2
2014-04-30T21:32:44,-50.25,-9.9,H974,Barn Swallow,2
2014-05-01T09:06:24,-50.25,-9.9,H974,Barn Swallow,2
2014-05-01T21:31:29,-50.25,-9.9,H974,Barn Swallow,2
2014-05-02T09:12:35,-50.25,-9.9,H974,Barn Swallow,2
2014-05-02T21:26:40,-50.25,-9.9,H974,Barn Swallow,2
2014-05-03T09:10:09,-50.25,-9.9,H974,Barn Swallow,2
2014-05-03T21:30:41,-50.25,-9.9,H974,Barn Swallow,2
2014-05-04T09:05:42,-50.25,-9.9,H974,Barn Swallow,2
2014-05-04T21:30:04,-50.25,-9.9,H974,Barn Swallow,2
2014-05-05T09:09:09,-50.25,-9.9,H974,Barn Swallow,2
2014-05-05T21:28:59,-50.25,-9.9,H974,Barn Swallow,2
2014-05-06T09:08:04,-50.25,-9.9,H974,Barn Swallow,2
2014-05-06T21:27:37,-50.25,-9.9,H974,Barn Swallow,2
2014-05-07T09:07:50,-50.25,-9.9,H974,Barn Swallow,2
2014-05-07T21:27:44,-50.25,-9.9,H974,Barn Swallow,2
2014-05-08T09:03:42,-50.25,-9.45,H974,Barn Swallow,2
2014-05-08T21:26:40,-50.25,-9.45,H974,Barn Swallow,2
2014-05-09T09:07:23,-50.25,-9.45,H974,Barn Swallow,2
2014-05-09T21:27:11,-50.25,-9.45,H974,Barn Swallow,2
2014-05-10T09:07:42,-50.25,-9.45,H974,Barn Swallow,2
2014-05-10T21:25:46,-50.25,-9.45,H974,Barn Swallow,2
2014-05-11T09:13:04,-50.25,-9.45,H974,Barn Swallow,2
2014-05-11T21:30:12,-50.25,-9.45,H974,Barn Swallow,2
2014-05-12T21:24:54,-50.45,-9.45,H974,Barn Swallow,2
2014-05-13T09:13:25,-50.52,-9.45,H974,Barn Swallow,2
2014-05-13T21:30:47,-50.52,-9.45,H974,Barn Swallow,2
2014-05-14T09:09:09,-50.58,-9.45,H974,Barn Swallow,2
2014-05-14T21:29:13,-50.58,-9.45,H974,Barn Swallow,2
2014-05-15T09:06:24,-50.58,-9.45,H974,Barn Swallow,2
2014-05-15T21:29:11,-50.58,-9.45,H974,Barn Swallow,2
2014-05-16T09:12:50,-50.58,-9.45,H974,Barn Swallow,2
2014-05-16T21:28:50,-50.58,-9.0,H974,Barn Swallow,2
2014-05-17T09:09:32,-50.58,-9.45,H974,Barn Swallow,2
2014-05-17T21:28:08,-50.58,-9.45,H974,Barn Swallow,2
2014-05-18T09:11:21,-50.58,-9.0,H974,Barn Swallow,2
2014-05-18T21:28:21,-50.58,-9.0,H974,Barn Swallow,2
2014-05-19T09:09:09,-50.58,-9.45,H974,Barn Swallow,2
2014-05-19T21:25:50,-50.58,-9.0,H974,Barn Swallow,2
2014-05-20T09:11:24,-50.58,-9.0,H974,Barn Swallow,2
2014-05-20T21:20:55,-50.58,-9.0,H974,Barn Swallow,2
2014-05-21T09:15:09,-50.58,-9.0,H974,Barn Swallow,2
2014-05-21T21:24:28,-50.58,-9.0,H974,Barn Swallow,2
2014-05-22T09:11:21,-50.58,-9.0,H974,Barn Swallow,2
2014-05-22T21:25:58,-50.58,-9.0,H974,Barn Swallow,2
2014-05-23T09:10:09,-50.58,-9.0,H974,Barn Swallow,2
2014-05-23T21:24:47,-50.58,-9.0,H974,Barn Swallow,2
2014-05-24T09:12:41,-50.58,-9.0,H974,Barn Swallow,2
2014-05-24T21:25:57,-50.58,-9.0,H974,Barn Swallow,2
2014-05-25T09:12:50,-50.58,-9.0,H974,Barn Swallow,2
2014-05-25T21:23:46,-50.58,-9.0,H974,Barn Swallow,2
2014-05-26T09:11:24,-50.58,-9.0,H974,Barn Swallow,2
2014-05-26T21:23:08,-50.58,-9.0,H974,Barn Swallow,2
2014-05-27T09:14:09,-50.58,-9.0,H974,Barn Swallow,2
2014-05-27T21:23:58,-50.58,-9.0,H974,Barn Swallow,2
2014-05-28T09:18:26,-50.58,-9.0,H974,Barn Swallow,2
2014-05-28T21:28:41,-50.58,-9.0,H974,Barn Swallow,2
2014-05-29T09:16:24,-50.58,-9.0,H974,Barn Swallow,2
2014-05-29T21:28:19,-50.58,-9.0,H974,Barn Swallow,2
2014-05-30T09:16:24,-50.58,-9.0,H974,Barn Swallow,2
2014-05-30T21:24:41,-50.58,-9.0,H974,Barn Swallow,2
2014-05-31T09:12:50,-50.58,-9.0,H974,Barn Swallow,2
2014-05-31T21:29:42,-50.58,-9.0,H974,Barn Swallow,2
2014-06-01T09:12:30,-50.58,-9.0,H974,Barn Swallow,2
2014-06-01T21:29:48,-50.58,-9.0,H974,Barn Swallow,2
2014-06-02T09:17:05,-50.58,-9.0,H974,Barn Swallow,2
2014-06-02T21:31:29,-50.58,-9.0,H974,Barn Swallow,2
2014-06-03T09:18:04,-50.58,-9.0,H974,Barn Swallow,2
2014-06-03T21:29:15,-50.58,-9.0,H974,Barn Swallow,2
2014-06-04T09:13:54,-50.58,-9.0,H974,Barn Swallow,2
2014-06-04T21:29:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-05T09:17:35,-50.58,-9.0,H974,Barn Swallow,2
2014-06-05T21:28:50,-50.58,-9.0,H974,Barn Swallow,2
2014-06-06T09:14:08,-50.58,-9.0,H974,Barn Swallow,2
2014-06-06T21:26:00,-50.58,-9.0,H974,Barn Swallow,2
2014-06-07T09:16:21,-50.58,-9.0,H974,Barn Swallow,2
2014-06-07T21:30:12,-50.58,-9.0,H974,Barn Swallow,2
2014-06-08T09:11:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-08T21:29:11,-50.58,-9.0,H974,Barn Swallow,2
2014-06-09T09:16:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-09T21:29:42,-50.58,-9.0,H974,Barn Swallow,2
2014-06-10T09:14:08,-50.58,-9.0,H974,Barn Swallow,2
2014-06-10T21:30:01,-50.58,-9.0,H974,Barn Swallow,2
2014-06-11T09:16:21,-50.58,-9.0,H974,Barn Swallow,2
2014-06-11T21:29:51,-50.58,-9.0,H974,Barn Swallow,2
2014-06-12T09:17:45,-50.58,-9.0,H974,Barn Swallow,2
2014-06-12T21:32:11,-50.58,-9.0,H974,Barn Swallow,2
2014-06-13T09:18:15,-50.58,-9.0,H974,Barn Swallow,2
2014-06-13T21:27:44,-50.58,-9.0,H974,Barn Swallow,2
2014-06-14T09:14:09,-50.58,-9.0,H974,Barn Swallow,2
2014-06-14T21:33:19,-50.58,-9.0,H974,Barn Swallow,2
2014-06-15T09:17:50,-50.58,-9.0,H974,Barn Swallow,2
2014-06-15T21:29:32,-50.58,-9.0,H974,Barn Swallow,2
2014-06-16T09:17:14,-50.58,-9.0,H974,Barn Swallow,2
2014-06-16T21:29:36,-50.58,-9.0,H974,Barn Swallow,2
2014-06-17T09:17:03,-50.58,-9.0,H974,Barn Swallow,2
2014-06-17T21:28:19,-50.58,-9.0,H974,Barn Swallow,2
2014-06-18T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-18T21:24:45,-50.58,-9.0,H974,Barn Swallow,2
2014-06-19T09:19:09,-50.58,-9.0,H974,Barn Swallow,2
2014-06-19T21:23:50,-50.58,-9.0,H974,Barn Swallow,2
2014-06-20T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-20T21:29:20,-50.58,-9.0,H974,Barn Swallow,2
2014-06-21T09:20:09,-50.58,-9.0,H974,Barn Swallow,2
2014-06-21T21:33:59,-50.58,-9.0,H974,Barn Swallow,2
2014-06-22T09:19:32,-50.58,-9.0,H974,Barn Swallow,2
2014-06-22T21:29:42,-50.58,-9.0,H974,Barn Swallow,2
2014-06-23T09:20:09,-50.58,-9.0,H974,Barn Swallow,2
2014-06-23T21:20:31,-50.58,-9.0,H974,Barn Swallow,2
2014-06-24T09:22:30,-50.58,-9.0,H974,Barn Swallow,2
2014-06-24T21:30:55,-50.58,-9.0,H974,Barn Swallow,2
2014-06-25T09:22:35,-50.58,-9.0,H974,Barn Swallow,2
2014-06-25T21:32:11,-50.58,-9.0,H974,Barn Swallow,2
2014-06-26T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-26T21:33:58,-50.58,-9.0,H974,Barn Swallow,2
2014-06-27T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-27T21:34:11,-50.58,-9.0,H974,Barn Swallow,2
2014-06-28T09:20:09,-50.58,-9.0,H974,Barn Swallow,2
2014-06-28T21:29:19,-50.58,-9.0,H974,Barn Swallow,2
2014-06-29T09:16:24,-50.58,-9.0,H974,Barn Swallow,2
2014-06-29T21:29:56,-50.58,-9.0,H974,Barn Swallow,2
2014-06-30T09:20:42,-50.58,-9.0,H974,Barn Swallow,2
2014-06-30T21:31:01,-50.58,-9.0,H974,Barn Swallow,2
2014-07-01T09:22:23,-50.58,-9.0,H974,Barn Swallow,2
2014-07-01T21:30:59,-50.58,-9.0,H974,Barn Swallow,2
2014-07-02T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-07-02T21:30:32,-50.58,-9.0,H974,Barn Swallow,2
2014-07-03T09:20:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-03T21:29:53,-50.58,-9.0,H974,Barn Swallow,2
2014-07-04T09:18:54,-50.58,-9.0,H974,Barn Swallow,2
2014-07-04T21:29:59,-50.58,-9.0,H974,Barn Swallow,2
2014-07-05T09:19:18,-50.58,-9.0,H974,Barn Swallow,2
2014-07-05T21:32:44,-50.58,-9.0,H974,Barn Swallow,2
2014-07-06T09:18:33,-50.58,-9.0,H974,Barn Swallow,2
2014-07-06T21:29:47,-50.58,-9.0,H974,Barn Swallow,2
2014-07-07T09:15:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-07T21:38:21,-50.58,-9.0,H974,Barn Swallow,2
2014-07-08T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-07-08T21:37:11,-50.58,-9.0,H974,Barn Swallow,2
2014-07-09T09:23:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-09T21:35:58,-50.58,-9.0,H974,Barn Swallow,2
2014-07-10T09:23:26,-50.58,-9.0,H974,Barn Swallow,2
2014-07-10T21:34:41,-50.58,-9.0,H974,Barn Swallow,2
2014-07-11T09:24:58,-50.58,-9.0,H974,Barn Swallow,2
2014-07-11T21:34:32,-50.58,-9.0,H974,Barn Swallow,2
2014-07-12T09:21:24,-50.58,-9.0,H974,Barn Swallow,2
2014-07-12T21:34:27,-50.58,-9.0,H974,Barn Swallow,2
2014-07-13T09:20:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-13T21:35:57,-50.58,-9.0,H974,Barn Swallow,2
2014-07-14T09:22:35,-50.65,-9.0,H974,Barn Swallow,2
2014-07-14T21:34:20,-50.58,-9.0,H974,Barn Swallow,2
2014-07-15T09:27:41,-50.58,-9.0,H974,Barn Swallow,2
2014-07-15T21:35:51,-50.58,-9.0,H974,Barn Swallow,2
2014-07-16T09:22:46,-50.58,-9.0,H974,Barn Swallow,2
2014-07-16T21:34:58,-50.58,-9.0,H974,Barn Swallow,2
2014-07-17T09:23:04,-50.58,-9.0,H974,Barn Swallow,2
2014-07-17T21:37:11,-50.58,-9.0,H974,Barn Swallow,2
2014-07-18T09:24:08,-50.58,-9.0,H974,Barn Swallow,2
2014-07-18T21:34:43,-50.58,-9.0,H974,Barn Swallow,2
2014-07-19T09:25:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-19T21:36:00,-50.58,-9.0,H974,Barn Swallow,2
2014-07-20T09:25:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-20T21:34:31,-50.58,-9.0,H974,Barn Swallow,2
2014-07-21T09:18:54,-50.58,-9.0,H974,Barn Swallow,2
2014-07-21T21:34:49,-50.58,-9.0,H974,Barn Swallow,2
2014-07-22T09:23:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-22T21:38:19,-50.58,-9.0,H974,Barn Swallow,2
2014-07-23T09:22:50,-50.58,-9.0,H974,Barn Swallow,2
2014-07-23T21:38:19,-50.58,-9.0,H974,Barn Swallow,2
2014-07-24T09:20:42,-50.58,-9.0,H974,Barn Swallow,2
2014-07-24T21:38:08,-50.58,-9.0,H974,Barn Swallow,2
2014-07-25T09:22:26,-50.58,-9.0,H974,Barn Swallow,2
2014-07-25T21:38:19,-50.58,-9.0,H974,Barn Swallow,2
2014-07-26T09:23:04,-50.58,-9.0,H974,Barn Swallow,2
2014-07-26T21:39:20,-50.58,-9.0,H974,Barn Swallow,2
2014-07-27T09:24:09,-50.58,-9.0,H974,Barn Swallow,2
2014-07-27T21:38:50,-50.58,-9.0,H974,Barn Swallow,2
2014-07-28T09:20:16,-50.58,-9.0,H974,Barn Swallow,2
2014-07-28T21:41:29,-50.58,-9.0,H974,Barn Swallow,2
