timestamp,location-long,location-lat,individual-local-identifier,species,species_id
2016-10-22T12:01:04,-57.8039436,-13.2002945,UPSA.Konza.146702,Upland Sandpiper,3
2016-11-08T11:58:56,-57.8040466,-13.1179905,UPSA.Konza.146702,Upland Sandpiper,3
2016-11-15T12:01:04,-57.798027,-13.1192961,UPSA.Konza.146702,Upland Sandpiper,3
2016-12-01T12:01:04,-57.7985916,-13.1142788,UPSA.Konza.146702,Upland Sandpiper,3
2016-12-15T12:01:04,-57.8016396,-13.1191168,UPSA.Konza.146702,Upland Sandpiper,3
2017-01-01T11:58:56,-52.7613068,-13.2526207,UPSA.Konza.146702,Upland Sandpiper,3
2017-01-22T12:01:04,-52.8222084,-13.2962685,UPSA.Konza.146702,Upland Sandpiper,3
2017-02-01T12:01:04,-52.692749,-13.2272253,UPSA.Konza.146702,Upland Sandpiper,3
2017-02-15T12:01:04,-52.8181877,-13.2926846,UPSA.Konza.146702,Upland Sandpiper,3
2017-02-22T11:58:56,-52.8213387,-13.2957315,UPSA.Konza.146702,Upland Sandpiper,3
2017-03-01T12:01:04,-52.8227196,-13.2963715,UPSA.Konza.146702,Upland Sandpiper,3
2017-03-08T11:58:56,-52.822567,-13.2962179,UPSA.Konza.146702,Upland Sandpiper,3
2017-03-15T12:01:04,-52.822773,-13.2960386,UPSA.Konza.146702,Upland Sandpiper,3
2017-03-23T12:01:04,-80.2985382,-7.8601089,UPSA.Konza.146702,Upland Sandpiper,3
2017-04-01T11:58:56,-96.2415466,29.3935738,UPSA.Konza.146702,Upland Sandpiper,3
2017-04-08T12:01:04,-95.506752,33.1795845,UPSA.Konza.146702,Upland Sandpiper,3
2016-06-15T11:58:56,-96.8430939,39.2422791,UPSA.Riley.146682,Upland Sandpiper,3
2016-07-15T11:58:56,-99.1470947,34.3800201,UPSA.Riley.146682,Upland Sandpiper,3
2016-08-01T12:01:04,-98.9896545,34.3703918,UPSA.Riley.146682,Upland Sandpiper,3
2016-08-15T12:01:04,-98.9885559,34.37006,UPSA.Riley.146682,Upland Sandpiper,3
2016-09-01T11:58:56,-98.9913254,34.3836784,UPSA.Riley.146682,Upland Sandpiper,3
2016-09-08T12:01:04,-73.4125443,-1.642688,UPSA.Riley.146682,Upland Sandpiper,3
2016-10-08T12:01:04,-52.33284,-12.3796101,UPSA.Riley.146682,Upland Sandpiper,3
2016-10-15T11:58:56,-46.2503548,-12.2858877,UPSA.Riley.146682,Upland Sandpiper,3
2016-10-22T12:01:04,-46.2408562,-12.2726784,UPSA.Riley.146682,Upland Sandpiper,3
2016-11-15T12:01:04,-46.2809715,-12.272192,UPSA.Riley.146682,Upland Sandpiper,3
2016-12-01T12:01:04,-46.3333511,-12.2857857,UPSA.Riley.146682,Upland Sandpiper,3
2016-12-15T12:01:04,-46.3355026,-12.2758274,UPSA.Riley.146682,Upland Sandpiper,3
2017-01-01T11:58:56,-46.3340149,-12.2805634,UPSA.Riley.146682,Upland Sandpiper,3
2017-01-15T11:58:56,-46.1427078,-12.3562117,UPSA.Riley.146682,Upland Sandpiper,3
2017-01-22T12:01:04,-46.140686,-12.3574657,UPSA.Riley.146682,Upland Sandpiper,3
2017-02-01T12:01:04,-45.5106163,-12.7050371,UPSA.Riley.146682,Upland Sandpiper,3
2017-02-15T12:01:04,-45.3975677,-12.4769917,UPSA.Riley.146682,Upland Sandpiper,3
2017-02-22T11:58:56,-45.4008942,-12.4776068,UPSA.Riley.146682,Upland Sandpiper,3
2017-03-01T12:01:04,-45.2885895,-12.4876671,UPSA.Riley.146682,Upland Sandpiper,3
2017-03-08T11:58:56,-45.3903503,-12.4702339,UPSA.Riley.146682,Upland Sandpiper,3
2017-03-15T12:01:04,-45.3882256,-12.4697218,UPSA.Riley.146682,Upland Sandpiper,3
2017-03-23T12:01:04,-45.4167938,-12.481267,UPSA.Riley.146682,Upland Sandpiper,3
2017-04-01T11:58:56,-45.4141312,-12.4794245,UPSA.Riley.146682,Upland Sandpiper,3
2017-04-08T12:01:04,-62.087307,7.164403,UPSA.Riley.146682,Upland Sandpiper,3
2017-04-15T11:58:56,-98.0367203,21.8246021,UPSA.Riley.146682,Upland Sandpiper,3
2016-06-15T11:58:56,-99.4497375,45.5411072,UPSA.Riley.146690,Upland Sandpiper,3
2016-07-15T11:58:56,-99.4392929,45.585804,UPSA.Riley.146690,Upland Sandpiper,3
2016-08-01T12:01:04,-99.4749603,36.9690742,UPSA.Riley.146690,Upland Sandpiper,3
2016-08-15T12:01:04,-100.8811111,25.9343491,UPSA.Riley.146690,Upland Sandpiper,3
2016-09-01T11:58:56,-101.3643646,20.5834885,UPSA.Riley.146690,Upland Sandpiper,3
2016-09-08T12:01:04,-101.3643875,20.583847,UPSA.Riley.146690,Upland Sandpiper,3
2016-09-15T11:58:56,-68.6195602,-12.6637182,UPSA.Riley.146690,Upland Sandpiper,3
2016-10-01T11:58:56,-63.2694397,-16.8560009,UPSA.Riley.146690,Upland Sandpiper,3
2016-10-08T12:01:04,-63.2679558,-16.8889217,UPSA.Riley.146690,Upland Sandpiper,3
2016-10-15T11:58:56,-56.9184647,-34.1498222,UPSA.Riley.146690,Upland Sandpiper,3
2016-10-22T12:01:04,-56.9212036,-34.1499519,UPSA.Riley.146690,Upland Sandpiper,3
2016-11-01T12:01:04,-56.9217682,-34.1525383,UPSA.Riley.146690,Upland Sandpiper,3
2016-11-08T11:58:56,-56.9186172,-34.1497993,UPSA.Riley.146690,Upland Sandpiper,3
2016-11-15T12:01:04,-56.9199753,-34.1520271,UPSA.Riley.146690,Upland Sandpiper,3
2016-12-01T12:01:04,-56.9188728,-34.152256,UPSA.Riley.146690,Upland Sandpiper,3
2016-12-15T12:01:04,-56.9200249,-34.1518974,UPSA.Riley.146690,Upland Sandpiper,3
2017-01-01T11:58:56,-58.8832397,-37.1531906,UPSA.Riley.146690,Upland Sandpiper,3
2017-03-08T11:58:56,-58.6314621,-37.180378,UPSA.Riley.146690,Upland Sandpiper,3
2017-03-15T12:01:04,-58.6315155,-37.1791725,UPSA.Riley.146690,Upland Sandpiper,3
2017-03-23T12:01:04,-58.634201,-37.1785088,UPSA.Riley.146690,Upland Sandpiper,3
2017-04-01T11:58:56,-80.965744,-5.1313281,UPSA.Riley.146690,Upland Sandpiper,3
2017-04-08T12:01:04,-80.9668198,-5.1336322,UPSA.Riley.146690,Upland Sandpiper,3
2017-04-15T11:58:56,-98.4245148,31.9422855,UPSA.Riley.146690,Upland Sandpiper,3
2017-04-15T12:07:28,-98.4240494,31.9418755,UPSA.Riley.146690,Upland Sandpiper,3
2016-10-01T11:58:56,-56.0416374,-9.3130627,UPSA.Westover.158662,Upland Sandpiper,3
2016-10-15T11:58:56,-55.5187073,-11.6863108,UPSA.Westover.158662,Upland Sandpiper,3
2016-10-22T12:01:04,-55.5487099,-11.6929407,UPSA.Westover.158662,Upland Sandpiper,3
2016-11-01T12:01:04,-55.5170174,-11.6884098,UPSA.Westover.158662,Upland Sandpiper,3
2016-11-08T11:58:56,-55.5180168,-11.688282,UPSA.Westover.158662,Upland Sandpiper,3
2016-11-15T12:01:04,-55.5179405,-11.6909695,UPSA.Westover.158662,Upland Sandpiper,3
2016-12-01T12:01:04,-55.5492973,-11.6805248,UPSA.Westover.158662,Upland Sandpiper,3
2016-12-15T12:01:04,-54.8774796,-11.8697348,UPSA.Westover.158662,Upland Sandpiper,3
2017-01-01T11:58:56,-51.9693184,-12.6407557,UPSA.Westover.158662,Upland Sandpiper,3
2017-01-22T12:01:04,-55.4116974,-11.939085,UPSA.Westover.158662,Upland Sandpiper,3
2017-02-01T12:01:04,-55.4136467,-11.9497852,UPSA.Westover.158662,Upland Sandpiper,3
2017-02-15T12:01:04,-55.8056335,-12.5835905,UPSA.Westover.158662,Upland Sandpiper,3
2017-02-22T11:58:56,-55.8998146,-12.5287809,UPSA.Westover.158662,Upland Sandpiper,3
2017-03-01T12:01:04,-55.4659958,-13.1707268,UPSA.Westover.158662,Upland Sandpiper,3
2017-03-08T11:58:56,-55.4726028,-13.162406,UPSA.Westover.158662,Upland Sandpiper,3
2017-03-15T12:01:04,-55.4773636,-13.1730556,UPSA.Westover.158662,Upland Sandpiper,3
2017-04-01T11:58:56,-70.587326,5.1763072,UPSA.Westover.158662,Upland Sandpiper,3
2017-04-08T12:01:04,-69.5118179,5.686976,UPSA.Westover.158662,Upland Sandpiper,3
